Date,Open,High,Low,Close,Adj Close,Volume
2/1/2017,88.279999,88.790001,86.629997,86.650002,72.911728,2286500
2/2/2017,86.709999,87.879997,86.5,87.769997,73.854164,1777500
2/3/2017,88.339996,89.129997,88.120003,88.739998,74.670357,2090300
2/6/2017,88.720001,88.720001,86.940002,87.040001,73.239883,1711700
2/7/2017,87.290001,87.550003,86.720001,87.419998,73.559639,1093600
2/8/2017,87.5,88.269997,87.370003,87.660004,73.761589,1116500
2/9/2017,87.730003,88,87.360001,87.779999,73.862549,1052600
2/10/2017,87.529999,87.709999,86.93,87.559998,73.677444,1229100
2/13/2017,87.940002,90.230003,87.919998,90.220001,75.915688,2225300
2/14/2017,90.029999,90.339996,89.169998,90.25,75.940933,2041500
2/15/2017,89.620003,90.169998,89.040001,90.040001,75.764229,1717800
2/16/2017,90.099998,90.970001,90.099998,90.5,76.151314,1558500
2/17/2017,90.550003,91.349998,88.540001,89.230003,75.082664,3408600
2/21/2017,89.209999,90.110001,88.830002,90,75.730576,2552600
2/22/2017,90.349998,90.650002,89.779999,90.580002,76.218636,1865100
2/23/2017,90.900002,92.110001,90.639999,91.260002,76.790825,2490000
2/24/2017,91,92.660004,90.540001,92.589996,77.909943,2147800
2/27/2017,92.660004,93.110001,91.879997,92.57,77.893112,1558300
2/28/2017,92.510002,93.699997,92.220001,93.529999,78.70092,2294000
3/1/2017,93.43,93.43,91.910004,93.010002,78.263336,1942700
3/2/2017,93.150002,93.650002,92.559998,92.690002,77.99408,1416300
3/3/2017,92.449997,92.769997,90.849998,91.75,77.203133,2546500
3/6/2017,91.589996,92.190002,91.290001,91.959999,77.379837,2135300
3/7/2017,91.900002,92.769997,91.239998,91.5,76.992775,1408500
3/8/2017,92.230003,92.389999,90.599998,90.610001,76.243874,2161300
3/9/2017,90.730003,90.879997,90.019997,90.510002,76.159714,2210700
3/10/2017,90.510002,91.389999,89.879997,90.279999,75.966187,2127100
3/13/2017,90.410004,90.790001,90.07,90.599998,76.235451,2523000
3/14/2017,90.339996,90.57,89.639999,89.650002,75.43605,1838500
3/15/2017,88.860001,90.330002,88.709999,89.919998,76.473625,2883000
3/16/2017,89.919998,90.199997,89.040001,89.620003,76.218506,2528100
3/17/2017,89.599998,90.32,89.529999,89.800003,76.371605,2597700
3/20/2017,89.800003,91.07,89.779999,90.889999,77.298576,2404400
3/21/2017,91.18,92.059998,90.620003,90.699997,77.136986,3294100
3/22/2017,90.970001,91.809998,90.440002,91.720001,78.004471,3937300
3/23/2017,91.660004,93.269997,91.440002,93,79.093063,2405400
3/24/2017,93.089996,93.949997,92.790001,93.68,79.671379,2232300
3/27/2017,93.480003,94.059998,93.300003,93.959999,79.909508,2740500
3/28/2017,93.989998,94.769997,93.919998,94.580002,80.436798,3497700
3/29/2017,94.629997,95.449997,94.400002,94.540001,80.402779,1883900
3/30/2017,94.540001,95,94.089996,94.620003,80.470825,1384800
3/31/2017,94.25,94.75,93.919998,94.449997,80.326241,2118000
4/3/2017,94.440002,95.470001,93.779999,94.230003,80.139153,2128400
4/4/2017,94.220001,94.279999,93.690002,93.830002,79.79895,1900300
4/5/2017,94.010002,94.5,93.639999,93.690002,79.679878,1609700
4/6/2017,93.599998,94.489998,93.379997,94.379997,80.266708,1982400
4/7/2017,94.419998,94.870003,93.93,94.5,80.368752,1324600
4/10/2017,94.540001,95.029999,94.510002,94.980003,80.776993,1231700
4/11/2017,95.150002,96.099998,95.120003,95.82,81.491379,1860700
4/12/2017,95.5,96.480003,95.360001,96.449997,82.027153,1857600
4/13/2017,96.400002,96.489998,95.879997,96,81.64447,2057000
4/17/2017,96.43,96.75,95.900002,96.300003,81.899597,2387600
4/18/2017,96.209999,97.07,95.940002,96.790001,82.316322,2008300
4/19/2017,96.870003,97.300003,96.279999,96.519997,82.0867,1976100
4/20/2017,96.580002,96.580002,95.68,96.040001,81.678474,4264100
4/21/2017,95.830002,96.209999,95.139999,95.529999,81.244743,2207000
4/24/2017,95.949997,96.160004,94.220001,94.709999,80.547363,3261400
4/25/2017,96.730003,97,93.510002,94.269997,80.173141,2857400
4/26/2017,94.199997,94.699997,93.75,94.5,80.368752,5034000
4/27/2017,94.5,95.589996,94.5,95.019997,80.811005,2593900
4/28/2017,94.870003,95.010002,94.089996,94.599998,80.453789,1821300
5/1/2017,94.879997,95.209999,94.139999,94.690002,80.530365,2033800
5/2/2017,94.760002,94.93,94.059998,94.349998,80.241188,1960500
5/3/2017,94.639999,94.779999,93.870003,94.07,80.003067,1579600
5/4/2017,93.779999,95,93.220001,94.779999,80.606911,1672700
5/5/2017,94.870003,96.029999,94.699997,95.919998,81.576431,1527000
5/8/2017,96.059998,96.059998,94.889999,95.360001,81.100166,1664000
5/9/2017,95.370003,95.480003,94.629997,94.949997,80.751457,1261100
5/10/2017,94.870003,95.080002,94.129997,94.709999,80.547363,1446600
5/11/2017,94.529999,94.849998,94.139999,94.419998,80.300728,1044300
5/12/2017,94.07,94.360001,93.800003,94.059998,79.994553,1383500
5/15/2017,94.150002,95.82,93.910004,95.730003,81.414841,1930600
5/16/2017,95.949997,96.529999,95.620003,95.93,81.584938,1578100
5/17/2017,96.419998,98.980003,96.190002,98.120003,83.447449,4158700
5/18/2017,98.099998,98.82,96.779999,98.650002,83.898193,2280100
5/19/2017,98.830002,99.529999,98.059998,99.440002,84.570068,2195200
5/22/2017,99.440002,99.940002,98.839996,99.910004,84.969772,1887200
5/23/2017,100.010002,101.220001,99.849998,100.779999,85.709679,2043300
5/24/2017,100.980003,102.129997,100.709999,101.169998,86.041351,1882000
5/25/2017,100.690002,103.190002,100.690002,102.779999,87.410591,1569300
5/26/2017,102.870003,102.870003,101.949997,102.809998,87.436119,1821300
5/30/2017,102.75,103.93,102.620003,103.519997,88.03994,3048600
5/31/2017,103.709999,104.339996,101.540001,101.650002,86.449577,4980700
6/1/2017,102.010002,103.580002,101.669998,103.449997,87.980385,1982900
6/2/2017,103.970001,104.68,103.529999,104.589996,88.949936,1847200
6/5/2017,104.32,104.639999,103.400002,103.459999,87.988899,1303500
6/6/2017,103.519997,104.010002,103.029999,103.160004,87.73378,1219800
6/7/2017,103.360001,103.809998,102.599998,103.209999,87.776276,924500
6/8/2017,103.209999,103.559998,100.360001,101.18,86.04985,2383500
6/9/2017,101.029999,102.82,100.900002,102.059998,86.798264,1481900
6/12/2017,100.459999,102.470001,99.589996,102.209999,86.925835,3039000
6/13/2017,102.18,102.949997,101.57,102.129997,86.857811,1928200
6/14/2017,101.980003,102.989998,101.620003,101.910004,87.484459,2472600
6/15/2017,101.559998,102.260002,101.150002,101.300003,86.960823,1642900
6/16/2017,101.139999,101.949997,100.769997,101.18,86.857788,3079400
6/19/2017,101.360001,101.470001,100.809998,101.089996,86.780533,1796900
6/20/2017,101.279999,101.510002,99.949997,100.620003,86.377068,1637600
6/21/2017,99.760002,100.099998,98.839996,99.5,85.415588,2825200
6/22/2017,99.709999,100.400002,99.440002,99.739998,85.621605,2063100
6/23/2017,99.82,100.199997,99.480003,99.839996,85.707474,2688000
6/26/2017,100.099998,100.099998,99.339996,99.75,85.630211,1961700
6/27/2017,101.669998,103.980003,101.669998,101.910004,87.484459,5558200
6/28/2017,102.080002,102.230003,100.760002,101.18,86.857788,2316200
6/29/2017,101.239998,101.239998,99.110001,100.029999,85.870575,2745000
6/30/2017,99.970001,100.639999,99.720001,100.18,85.999352,1394800
7/3/2017,100.529999,101.059998,98.82,99.309998,85.252487,859400
7/5/2017,99,99.389999,98.360001,99.010002,84.994965,2074300
7/6/2017,98.790001,98.93,97.669998,98.370003,84.445557,1273100
7/7/2017,98.57,99.599998,98.57,99.470001,85.389862,1306400
7/10/2017,99.650002,99.739998,98.900002,99.169998,85.132309,868500
7/11/2017,99.239998,99.300003,98.07,98.290001,84.376869,1231500
7/12/2017,98.839996,100.529999,98.779999,100.050003,85.887756,1124300
7/13/2017,100.110001,100.559998,99.639999,100.309998,86.110939,685600
7/14/2017,100.5,101.610001,100.480003,101.099998,86.789116,1967300
7/17/2017,100.870003,100.870003,96.809998,96.809998,83.106369,3650400
7/18/2017,96.32,97.480003,95.639999,96.639999,82.960449,2950800
7/19/2017,94.980003,98.779999,93.139999,98.660004,84.694511,6701000
7/20/2017,98.699997,99.230003,96.07,97.269997,83.501259,6212800
7/21/2017,97.269997,99.75,96.110001,99.169998,85.132309,23616100
7/24/2017,99.360001,99.800003,98.040001,99.139999,85.106567,6329100
7/25/2017,99.279999,99.540001,98.510002,99.5,85.415588,5560200
7/26/2017,99.580002,99.809998,98.879997,99.559998,85.467094,5984800
7/27/2017,99.769997,100.199997,99.010002,100.190002,86.007942,4721500
7/28/2017,100.169998,101.07,99.480003,100.580002,86.342743,4786800
7/31/2017,100.629997,101.239998,99,100.580002,86.342743,5191200
8/1/2017,100.919998,101.5,100.25,100.889999,86.608833,2762200
8/2/2017,100.879997,101.830002,100.169998,101.809998,87.398621,2940100
8/3/2017,101.970001,101.980003,100.610001,100.919998,86.634598,2272800
8/4/2017,100.550003,102.059998,100.550003,102.019997,87.578896,2373700
8/7/2017,101.629997,101.980003,100.75,101.150002,86.832039,2432900
8/8/2017,100.900002,101.489998,99.699997,100.029999,85.870575,2160500
8/9/2017,100.07,100.779999,99.389999,100.769997,86.505814,2539900
8/10/2017,100.769997,101.019997,100.339996,100.709999,86.454323,1954300
8/11/2017,101.07,101.220001,100.529999,100.849998,86.574493,1985300
8/14/2017,101.25,102.459999,100.629997,102.370003,87.879341,1776500
8/15/2017,102.099998,103.080002,101.790001,103.059998,88.471672,2104600
8/16/2017,102.839996,105.050003,102.839996,103.790001,89.098351,2726600
8/17/2017,103.839996,104.889999,103.760002,104.139999,89.398811,2740400
8/18/2017,104.309998,104.620003,103.970001,104.120003,89.381638,3525000
8/21/2017,104.360001,104.980003,104.190002,104.830002,89.991135,1666000
8/22/2017,105.040001,106.449997,105.010002,105.739998,90.772308,2423100
8/23/2017,105.089996,106.599998,105.089996,106.099998,91.081352,2214800
8/24/2017,106.25,107.18,105.959999,106.739998,91.630745,1990600
8/25/2017,107.099998,107.889999,106.739998,106.989998,91.845383,2158400
8/28/2017,107.089996,107.309998,106.75,107.050003,91.896881,3116500
8/29/2017,107,107.279999,106.68,107.019997,91.87114,1821400
8/30/2017,106.790001,107.360001,106.629997,107.269997,92.085732,1967200
8/31/2017,107.629997,108.879997,107.32,108.440002,93.090134,2253400
9/1/2017,108.470001,108.610001,106.68,107.010002,91.862556,2590700
9/5/2017,107.190002,107.940002,106.989998,107.029999,91.879715,2004500
9/6/2017,107.32,107.540001,105.489998,106.010002,91.004082,2682200
9/7/2017,106.160004,107.190002,106.010002,106.989998,91.845383,1825000
